user_id,item_id,rating,timestamp
3738902,37,4.0,1372809600
2893320,37,5.0,1363737600
478907,37,5.0,1392422400
840040,37,5.0,1392768000
2762699,37,4.0,1309564800
711509,37,3.0,1341619200
1545552,37,5.0,1393027200
3195753,37,5.0,1359763200
1488285,37,5.0,1321056000
3742407,37,5.0,1377820800
2992858,37,4.0,1383436800
1656520,37,5.0,1318550400
2862552,37,5.0,1306800000
2580421,37,5.0,1339027200
2002562,37,5.0,1393286400
2515691,37,5.0,1323561600
1240506,37,5.0,1391904000
2924721,37,5.0,1314230400
546499,37,5.0,1401062400
1953419,37,5.0,1336694400
4038303,37,4.0,1312588800
1621775,37,5.0,1378598400
1224885,37,5.0,1362787200
2289690,37,5.0,1394496000
2560525,37,4.0,1286236800
3417478,37,4.0,1337040000
1086875,37,5.0,1326499200
2053316,37,4.0,1358035200
2666266,37,5.0,1326067200
704722,37,5.0,1338422400
1957871,37,5.0,1361750400
23975,37,4.0,1365552000
2853146,37,5.0,1362700800
683343,37,2.0,1356739200
1216403,37,5.0,1286236800
1619218,37,5.0,1365292800
1893371,37,5.0,1351987200
2127892,37,5.0,1357516800
1810252,37,4.0,1359676800
872434,37,4.0,1377907200
3204857,37,5.0,1359763200
3527484,37,5.0,1287360000
4115413,37,5.0,1359158400
2188006,37,5.0,1378339200
2824592,37,1.0,1323475200
657415,37,5.0,1332201600
3421143,37,5.0,1395792000
140580,37,5.0,1294704000
509104,37,4.0,1355356800
533162,37,5.0,1371081600
4196166,37,5.0,1354838400
140431,37,5.0,1361577600
2216166,37,5.0,1390003200
1141461,37,5.0,1339545600
4138174,37,4.0,1378339200
2092227,37,5.0,1388620800
2164468,37,4.0,1292457600
1431220,37,3.0,1367193600
1859649,37,4.0,1388448000
144165,37,1.0,1357171200
2755593,37,5.0,1373760000
3897677,37,4.0,1376179200
3261890,37,5.0,1366588800
3850735,37,5.0,1327881600
3704801,37,5.0,1385251200
782114,37,5.0,1358121600
2513500,37,4.0,1358208000
3309503,37,4.0,1378598400
3821527,37,5.0,1356566400
1555696,37,5.0,1345939200
4041319,37,5.0,1360972800
1878532,37,5.0,1354060800
772591,37,4.0,1360886400
821586,37,5.0,1346284800
2113660,37,5.0,1332979200
3328322,37,5.0,1353024000
100262,37,5.0,1369872000
436818,37,5.0,1331769600
4104536,37,5.0,1283472000
39150,37,5.0,1384732800
3888765,37,5.0,1304208000
1297595,37,5.0,1378771200
2503152,37,5.0,1331424000
2873438,37,5.0,1384560000
2046801,37,5.0,1356048000
401364,37,5.0,1364774400
181778,37,4.0,1293667200
2394930,37,5.0,1365552000
1510699,37,5.0,1325116800
1396863,37,5.0,1361059200
2201996,37,5.0,1326067200
2892745,37,5.0,1400025600
1356,37,5.0,1353888000
2686738,37,5.0,1348444800
360406,37,5.0,1335744000
479948,37,5.0,1361404800
2203100,37,5.0,1362873600
151026,37,5.0,1375833600
3457954,37,5.0,1378339200
1529377,37,5.0,1320883200
276613,37,5.0,1386115200
3480594,37,5.0,1311033600
2136759,37,5.0,1365379200
3445559,37,3.0,1354147200
65854,37,2.0,1285891200
3797374,37,5.0,1367712000
3567345,37,5.0,1370390400
39781,37,5.0,1358553600
84245,37,4.0,1371340800
858034,37,5.0,1390435200
1212794,37,4.0,1334707200
753744,37,5.0,1391731200
614255,37,5.0,1331078400
3527268,37,5.0,1339200000
268562,37,5.0,1367193600
969606,37,5.0,1363046400
3010586,37,5.0,1354924800
1304782,37,5.0,1379462400
2963652,37,5.0,1379116800
999436,37,4.0,1355875200
124402,37,5.0,1333756800
1230234,37,5.0,1388707200
3128773,37,5.0,1387152000
2800201,37,4.0,1379203200
296135,37,4.0,1361750400
2854604,37,5.0,1361145600
2948461,37,5.0,1386547200
2311953,37,4.0,1379030400
2074060,37,5.0,1387324800
1509522,37,5.0,1386979200
721016,37,5.0,1386201600
2223102,37,5.0,1356652800
48048,37,5.0,1366416000
1875295,37,5.0,1320883200
2418937,37,1.0,1303689600
912391,37,5.0,1377907200
2714397,37,5.0,1331424000
2038324,37,5.0,1384041600
501009,37,5.0,1353283200
3659357,37,5.0,1370044800
306441,37,5.0,1382313600
1474895,37,4.0,1399939200
645316,37,5.0,1356652800
2618278,37,4.0,1356048000
328382,37,4.0,1357344000
31419,37,4.0,1379289600
1706025,37,2.0,1326672000
3527979,37,5.0,1382659200
3887347,37,4.0,1324771200
197853,37,5.0,1306022400
1087732,37,2.0,1322438400
3242914,37,5.0,1319328000
2943870,37,5.0,1339286400
3969540,37,1.0,1315526400
740641,37,5.0,1364083200
537410,37,5.0,1336348800
911894,37,5.0,1368921600
2007547,37,5.0,1328054400
1601345,37,5.0,1367452800
819237,37,3.0,1304208000
2496134,37,5.0,1374537600
952540,37,1.0,1326585600
1346480,37,3.0,1292025600
648973,37,4.0,1341446400
2149546,37,3.0,1327708800
296050,37,5.0,1388188800
2928814,37,5.0,1337040000
3571181,37,3.0,1361664000
3905069,37,4.0,1212969600
1241086,37,4.0,1390089600
311731,37,4.0,1332028800
179165,37,5.0,1329955200
3333459,37,4.0,1329523200
577663,37,4.0,1292630400
2352229,37,5.0,1326240000
1913067,37,5.0,1329868800
1282113,37,4.0,1393113600
2116578,37,5.0,1377820800
294451,37,5.0,1322611200
4003475,37,5.0,1354406400
3753954,37,5.0,1395014400
3053528,37,4.0,1373500800
1604203,37,5.0,1374364800
3104213,37,5.0,1373673600
1733653,37,5.0,1389744000
3012792,37,3.0,1363305600
1277519,37,5.0,1388188800
4141437,37,4.0,1354147200
2539835,37,5.0,1382227200
232906,37,5.0,1341792000
2534860,37,5.0,1323993600
1291527,37,5.0,1329523200
353358,37,5.0,1395446400
739010,37,5.0,1383436800
1041484,37,5.0,1365552000
2159738,37,2.0,1389744000
208155,37,4.0,1376956800
952846,37,5.0,1289865600
2672216,37,5.0,1380758400
3561491,37,4.0,1389830400
3402301,37,5.0,1390435200
676362,37,5.0,1358380800
1157590,37,2.0,1358380800
770760,37,5.0,1305417600
3024575,37,2.0,1370131200
92141,37,5.0,1337040000
3615388,37,5.0,1286841600
1719824,37,5.0,1316649600
4121593,37,5.0,1362441600
1710955,37,5.0,1325203200
3796473,37,5.0,1356393600
3780287,37,4.0,1284768000
582301,37,5.0,1386979200
2497963,37,5.0,1346889600
1723441,37,5.0,1390867200
1562293,37,4.0,1335225600
3645333,37,5.0,1394064000
373415,37,5.0,1355356800
191543,37,5.0,1392768000
1485154,37,5.0,1375747200
2907274,37,3.0,1331769600
197219,37,5.0,1374796800
4141769,37,5.0,1355616000
902748,37,5.0,1340236800
1181754,37,5.0,1357603200
4139981,37,5.0,1401667200
1399349,37,3.0,1356566400
663857,37,5.0,1375228800
3709345,37,5.0,1402963200
1064582,37,5.0,1326412800
2442080,37,4.0,1365724800
2296739,37,4.0,1377907200
3749872,37,5.0,1397433600
905517,37,4.0,1363219200
2083859,37,5.0,1396224000
3787233,37,4.0,1379030400
2389783,37,5.0,1394668800
3826796,37,5.0,1318377600
1286583,37,2.0,1283558400
2439009,37,4.0,1316822400
3883332,37,5.0,1352678400
1045073,37,5.0,1322870400
1473025,37,5.0,1308096000
2272627,37,5.0,1354406400
2210573,37,1.0,1307577600
643623,37,5.0,1355702400
1943371,37,5.0,1338076800
1346588,37,5.0,1376006400
3129493,37,5.0,1344470400
1150150,37,4.0,1368144000
608136,37,5.0,1343088000
2007256,37,5.0,1402790400
941862,37,4.0,1376956800
3496871,37,4.0,1297468800
2474544,37,4.0,1377302400
2685919,37,5.0,1325203200
3850612,37,5.0,1394323200
3471865,37,4.0,1390435200
3488156,37,5.0,1284249600
2286805,37,5.0,1350777600
3796023,37,5.0,1360886400
1775469,37,5.0,1339027200
2818814,37,1.0,1354147200
1704015,37,5.0,1336262400
3259670,37,5.0,1361232000
2314251,37,4.0,1348185600
2292931,37,3.0,1395446400
1658826,37,5.0,1386547200
1238014,37,4.0,1341619200
1635259,37,5.0,1347926400
3090767,37,5.0,1363219200
1616762,37,5.0,1391990400
120923,37,5.0,1362528000
3230854,37,5.0,1366675200
3850940,37,5.0,1289347200
1980703,37,5.0,1392076800
3062950,37,2.0,1393545600
651417,37,3.0,1356739200
4116676,37,5.0,1324425600
2954067,37,5.0,1293840000
3379779,37,5.0,1370822400
927400,37,4.0,1355097600
769041,37,5.0,1374624000
2323827,37,3.0,1389657600
1639740,37,1.0,1386547200
3190895,37,5.0,1349913600
1750096,37,5.0,1367452800
295990,38,4.0,1289174400
3883570,39,2.0,1348531200
2791711,39,5.0,1340841600
2564512,40,4.0,1294963200
2875597,40,5.0,1303084800
155313,40,2.0,1294272000
3668900,40,5.0,1305504000
614615,40,5.0,1291161600
3530495,40,5.0,1296518400
3773380,40,2.0,1295913600
715536,40,1.0,1377820800
3436563,40,3.0,1382745600
4022309,40,4.0,1313452800
3220706,40,1.0,1351209600
2293410,40,5.0,1291334400
2816599,40,2.0,1296172800
3090562,40,5.0,1302739200
3371275,40,5.0,1291766400
2344238,40,5.0,1293408000
603713,40,1.0,1374710400
461023,40,3.0,1290988800
3051197,40,3.0,1301184000
4177676,40,5.0,1297900800
329773,41,5.0,1359072000
1231249,41,5.0,1325721600
504379,41,1.0,1356566400
1117211,42,5.0,1386892800
3419743,43,5.0,1405641600
2760089,43,5.0,1392681600
3666781,43,5.0,1372723200
767419,43,2.0,1380067200
290420,43,5.0,1364774400
184359,44,5.0,1378339200
1546764,44,5.0,1362700800
1699992,45,3.0,1366329600
2988766,46,5.0,1297209600
2399747,46,2.0,1324252800
776702,46,1.0,1298332800
2242390,46,1.0,1290124800
741497,47,5.0,1340755200
3989747,47,5.0,1337299200
2776079,47,5.0,1395878400
2747379,48,1.0,1367193600
3127010,48,5.0,1372032000
829543,48,5.0,1388102400
2052108,48,5.0,1373500800
2045048,48,5.0,1369267200
507029,49,4.0,1377043200
2386285,50,2.0,1399507200
1108057,51,5.0,1376265600
3997084,51,5.0,1389052800
2446814,51,1.0,1403222400
3608887,51,1.0,1403395200
1203017,51,4.0,1396224000
1814864,51,1.0,1396051200
3418210,51,5.0,1397692800
1215676,51,5.0,1379289600
399337,51,5.0,1397174400
2208436,51,5.0,1385078400
3733247,51,5.0,1397174400
2230500,51,5.0,1383004800
2125795,51,5.0,1368230400
3124368,51,5.0,1375228800
3262995,51,1.0,1395619200
1881494,51,1.0,1392076800
1292849,51,5.0,1403222400
4125198,51,5.0,1394755200
3065237,51,4.0,1402790400
219011,51,1.0,1396569600
2666411,51,5.0,1396224000
1887144,51,4.0,1403136000
2618277,51,4.0,1381449600
1290760,52,1.0,1365033600
626202,52,1.0,1362960000
429527,52,1.0,1388275200
2178642,52,1.0,1354579200
2880766,52,5.0,1336003200
2274791,52,2.0,1327881600
376915,52,1.0,1388620800
3385423,52,3.0,1336435200
1515721,52,2.0,1356480000
2674669,52,5.0,1376524800
2429561,52,1.0,1387584000
3970743,52,5.0,1329264000
3055558,52,5.0,1390780800
3204261,52,5.0,1401321600
2699577,52,3.0,1325462400
633693,52,1.0,1391385600
316896,52,1.0,1332547200
2942352,52,1.0,1328486400
1847882,52,5.0,1380844800
3064387,52,5.0,1383868800
1221523,52,5.0,1360368000
1178109,52,1.0,1339891200
2403868,52,1.0,1369699200
2055479,52,5.0,1342310400
1201771,52,5.0,1391126400
3212954,52,5.0,1328745600
2971266,52,4.0,1330387200
4050732,52,4.0,1354320000
1649024,52,1.0,1323820800
2145821,52,3.0,1371686400
2444685,52,5.0,1402444800
1315472,52,5.0,1362441600
4011817,52,5.0,1393027200
1990166,52,5.0,1383091200
1194075,52,5.0,1332115200
101980,52,1.0,1374969600
2935281,52,1.0,1340150400
3770692,52,1.0,1371945600
456512,52,1.0,1370995200
2320710,52,2.0,1337817600
868864,52,5.0,1385683200
2810100,52,2.0,1388448000
1886949,52,2.0,1369008000
1453164,52,4.0,1397001600
691148,52,1.0,1323734400
2372969,52,4.0,1325548800
2114501,52,5.0,1335052800
545745,52,5.0,1361923200
1501195,52,5.0,1358121600
1096903,52,5.0,1376697600
1981044,52,2.0,1368921600
950507,52,5.0,1336953600
912215,52,1.0,1327536000
78993,52,5.0,1344643200
683645,52,5.0,1403740800
1247948,52,5.0,1353542400
267532,52,5.0,1372723200
2032150,52,4.0,1322870400
556212,52,1.0,1388707200
1423760,52,5.0,1322524800
4021591,52,3.0,1336694400
3886845,52,5.0,1389916800
2265429,52,5.0,1356393600
1734150,52,5.0,1393632000
1591572,52,5.0,1329350400
1307760,52,5.0,1369612800
1190681,52,3.0,1374364800
36421,52,1.0,1358121600
1332898,52,2.0,1325548800
67669,52,5.0,1325548800
3171724,52,5.0,1396569600
3355874,52,4.0,1355788800
115380,52,4.0,1325376000
3909776,52,1.0,1332979200
505019,52,5.0,1338336000
3304543,52,2.0,1325635200
645359,52,5.0,1389312000
1778254,52,5.0,1368316800
1031337,52,5.0,1326326400
3524367,52,5.0,1346198400
657090,52,5.0,1330041600
677479,52,5.0,1355529600
2389619,52,2.0,1335830400
3914402,52,4.0,1330300800
3632199,52,1.0,1325894400
1668263,52,2.0,1327363200
889452,52,5.0,1329350400
3125199,52,5.0,1322697600
142228,52,5.0,1356393600
2215545,52,1.0,1325289600
2226723,52,3.0,1362355200
1242218,52,5.0,1389052800
3447784,52,1.0,1371600000
3102233,52,1.0,1390003200
2735238,52,3.0,1400112000
3685517,52,5.0,1381276800
201548,52,4.0,1355875200
4175320,52,2.0,1397692800
470116,52,5.0,1401494400
3495803,52,1.0,1397865600
540865,52,1.0,1368748800
1858508,52,5.0,1323993600
1940801,52,5.0,1332633600
1371154,52,5.0,1362700800
3720895,52,5.0,1336694400
3838327,52,2.0,1397088000
3215751,52,1.0,1373241600
2405464,52,5.0,1381795200
3403714,52,5.0,1361577600
1917755,52,3.0,1332201600
3643115,52,3.0,1372896000
3999791,52,4.0,1404950400
3629684,52,5.0,1375574400
3925328,52,4.0,1331596800
3679394,52,2.0,1325289600
1464264,52,1.0,1392681600
3685617,52,1.0,1324944000
2458768,52,4.0,1366156800
2721070,52,5.0,1328313600
1753277,52,4.0,1393286400
821451,52,2.0,1389052800
1757248,52,5.0,1390953600
2840071,52,4.0,1360108800
1065332,52,3.0,1356480000
2354531,52,3.0,1328745600
458846,52,5.0,1356652800
1118392,52,5.0,1388707200
907983,52,2.0,1324857600
3037889,52,5.0,1392940800
3625250,52,5.0,1334793600
322947,52,3.0,1326931200
2320268,52,3.0,1391990400
1878333,52,1.0,1326585600
433461,52,1.0,1344470400
3160775,52,5.0,1349222400
544996,52,4.0,1388275200
1084816,52,1.0,1387411200
2176733,52,4.0,1326931200
1301238,52,4.0,1323216000
2358924,52,4.0,1397347200
1013602,52,5.0,1329350400
1381817,52,1.0,1325548800
153933,52,2.0,1395705600
2538380,52,5.0,1370736000
241619,52,4.0,1386288000
4082236,52,5.0,1339804800
4178342,52,5.0,1398124800
2278647,52,5.0,1322784000
2805500,52,5.0,1358208000
1485737,52,5.0,1391126400
438063,52,1.0,1350086400
2348602,52,2.0,1351555200
4035087,52,4.0,1355529600
2972522,52,4.0,1380067200
1944885,52,5.0,1389744000
2191900,52,4.0,1324339200
3545554,52,5.0,1324339200
439709,52,5.0,1388620800
2504880,52,5.0,1331078400
895584,52,1.0,1330387200
4193969,52,3.0,1354233600
903421,52,5.0,1346284800
2119428,52,4.0,1324339200
4033318,52,5.0,1386115200
3169031,52,3.0,1379289600
608966,52,5.0,1328572800
1502354,52,3.0,1333497600
3341696,52,1.0,1350000000
4172873,52,5.0,1362614400
550684,52,1.0,1385856000
623749,52,5.0,1332201600
2862825,52,5.0,1324512000
3546375,52,2.0,1369872000
623856,52,4.0,1325376000
3867931,52,5.0,1323129600
1794854,52,2.0,1382313600
2990520,52,5.0,1397347200
929872,52,5.0,1323129600
3694550,52,5.0,1353196800
301130,52,5.0,1322697600
11362,52,5.0,1382400000
805588,52,3.0,1386201600
305805,52,1.0,1324944000
162020,52,5.0,1390089600
372604,52,5.0,1371427200
873642,52,4.0,1327795200
3337770,52,2.0,1325116800
2543348,52,5.0,1362528000
506461,52,4.0,1356912000
210598,52,3.0,1362009600
2849262,52,4.0,1364860800
3229416,52,2.0,1336608000
719030,52,5.0,1326931200
110971,52,1.0,1337731200
3497916,52,4.0,1381104000
3630362,52,4.0,1348185600
1630988,52,4.0,1398816000
824380,52,5.0,1351987200
3847961,52,5.0,1336348800
146990,52,1.0,1335052800
3351990,52,1.0,1404259200
1819344,52,5.0,1353628800
2580726,52,4.0,1345593600
1238770,52,3.0,1326067200
1099127,52,1.0,1324252800
1944433,52,1.0,1356393600
2615114,52,5.0,1397433600
1492054,52,5.0,1364947200
1806514,52,5.0,1356393600
837041,52,5.0,1362268800
3926669,52,4.0,1328054400
3316205,52,5.0,1378944000
1907332,52,5.0,1399248000
2543520,52,3.0,1354320000
2925148,52,5.0,1325721600
2889383,52,5.0,1332288000
30938,52,2.0,1336435200
1534654,52,5.0,1370908800
1566225,52,5.0,1331510400
1687138,52,1.0,1325462400
3531831,52,5.0,1369353600
1548500,52,1.0,1325462400
3007869,52,3.0,1354320000
704621,52,5.0,1379376000
1973549,52,2.0,1400803200
1662007,52,5.0,1379894400
404625,52,5.0,1356220800
3977925,52,5.0,1385164800
2353970,52,4.0,1366502400
4043773,52,5.0,1370390400
3078729,52,5.0,1326672000
2337018,52,2.0,1358467200
4082196,52,5.0,1340582400
2503174,52,2.0,1394668800
959637,52,4.0,1377475200
790135,52,5.0,1371600000
1471326,52,2.0,1382659200
1291622,52,5.0,1328313600
1250490,52,5.0,1325116800
2384885,52,2.0,1388707200
1518251,52,1.0,1394236800
4057967,52,4.0,1337126400
1220472,52,1.0,1326067200
2634097,52,4.0,1387756800
558849,52,2.0,1322697600
3743000,52,3.0,1329350400
3564420,52,5.0,1401321600
12037,52,5.0,1329955200
978211,52,5.0,1325894400
3921464,52,1.0,1374192000
2881247,53,5.0,1403827200
1798885,53,5.0,1404086400
135324,53,4.0,1357862400
3186990,53,5.0,1340150400
2401907,53,1.0,1402704000
3559210,53,5.0,1401321600
3352325,53,5.0,1366329600
3851445,53,5.0,1357948800
2653028,53,5.0,1363305600
4175737,53,5.0,1393113600
2335274,53,4.0,1353888000
1867090,53,5.0,1374796800
1386592,53,5.0,1340928000
3667603,53,4.0,1397001600
2623238,53,5.0,1342828800
1158412,53,5.0,1364860800
894117,53,5.0,1368230400
1950354,53,5.0,1402444800
1660701,53,5.0,1347235200
1464264,53,1.0,1392681600
1336089,53,1.0,1364947200
2456479,53,5.0,1361145600
2580090,53,5.0,1355788800
241188,53,4.0,1402963200
3153550,53,5.0,1386979200
2835170,53,5.0,1391385600
2339478,53,5.0,1403913600
1681113,53,5.0,1348099200
2765388,53,5.0,1396915200
319948,54,5.0,1385424000
3926445,54,5.0,1389484800
1390887,54,5.0,1370131200
2880766,54,5.0,1362873600
2204214,54,5.0,1377129600
1113408,54,5.0,1390867200
3806998,54,4.0,1390003200
3669156,54,5.0,1375315200
4093267,54,5.0,1368057600
2389365,54,5.0,1361145600
1641157,54,5.0,1356566400
3839878,54,5.0,1391385600
29624,54,5.0,1371340800
4019113,54,1.0,1388361600
1715278,54,4.0,1355443200
2406010,54,5.0,1395187200
2400167,54,5.0,1394409600
2390857,54,5.0,1401494400
2618225,54,5.0,1402012800
932336,54,1.0,1386288000
121583,54,5.0,1392249600
3211655,54,5.0,1389312000
2366125,54,1.0,1368230400
525368,54,4.0,1356912000
3944666,54,5.0,1358208000
31420,54,1.0,1361923200
3982278,54,5.0,1386806400
1957698,54,3.0,1390348800
3061910,54,5.0,1395532800
1315458,54,2.0,1385337600
591745,54,5.0,1395532800
362590,54,3.0,1374278400
3952257,54,4.0,1375833600
1752665,54,5.0,1371686400
2392427,54,4.0,1392422400
2553978,54,5.0,1363132800
892163,54,1.0,1395446400
2388090,54,5.0,1382054400
3862619,54,5.0,1390435200
1892514,54,5.0,1393372800
3528840,54,5.0,1370908800
3126806,54,5.0,1358121600
889892,54,5.0,1404777600
2436894,54,5.0,1382659200
2177291,54,3.0,1378857600
1731353,54,5.0,1357862400
1476365,54,5.0,1361232000
1381548,54,4.0,1395273600
3521446,54,5.0,1373932800
2849175,54,1.0,1358640000
1730777,54,5.0,1378857600
3971165,54,5.0,1361145600
1704748,54,5.0,1391731200
3889598,54,5.0,1400457600
2518022,54,5.0,1368057600
3472652,54,5.0,1399334400
861296,54,5.0,1366502400
1153852,54,5.0,1385856000
1273638,54,4.0,1370131200
3283728,54,5.0,1366934400
3153550,54,5.0,1386979200
869102,54,5.0,1372464000
3839737,54,5.0,1368489600
257582,54,1.0,1369094400
2598404,54,3.0,1399593600
1065177,54,5.0,1380758400
171862,54,5.0,1395964800
2753290,54,5.0,1368144000
363005,54,5.0,1389398400
3847961,54,5.0,1358380800
1507035,54,5.0,1359590400
2574338,54,5.0,1391212800
348740,54,1.0,1385856000
647638,54,5.0,1365552000
997488,54,5.0,1393632000
1876731,54,1.0,1387497600
3407965,54,5.0,1398902400
948857,54,5.0,1391990400
4704,54,3.0,1403136000
3693345,54,3.0,1390262400
3088503,54,2.0,1388534400
2185768,54,4.0,1365552000
2448315,55,1.0,1394323200
2034569,55,3.0,1377043200
2112124,55,5.0,1384819200
2035338,55,4.0,1384214400
3384306,55,5.0,1385769600
4005304,55,5.0,1384992000
19577,55,3.0,1387929600
1454856,55,4.0,1375660800
2767597,55,5.0,1397088000
163426,55,5.0,1404086400
2472030,55,5.0,1392076800
889892,55,5.0,1404777600
1929087,55,4.0,1404086400
2463414,55,2.0,1382227200
1852243,55,5.0,1397692800
2805185,55,1.0,1404086400
3467535,55,5.0,1402185600
1854302,55,5.0,1399593600
2985698,55,3.0,1389657600
2419534,55,4.0,1377129600
2215496,55,4.0,1377820800
1064362,55,5.0,1375315200
1102865,55,5.0,1385424000
282406,55,1.0,1391212800
1450299,55,5.0,1395014400
2543782,55,1.0,1398038400
4201380,56,1.0,1405382400
3113086,56,5.0,1388880000
2178642,56,1.0,1354579200
2880766,56,5.0,1334102400
3999579,56,3.0,1338854400
312451,56,4.0,1390262400
2756361,56,2.0,1352851200
1820966,56,4.0,1353542400
2679151,56,5.0,1383091200
2954497,56,3.0,1374883200
3567976,56,5.0,1343692800
2550065,56,4.0,1363305600
3741980,56,5.0,1388707200
2570178,56,3.0,1363910400
2710380,56,4.0,1388707200
561430,56,5.0,1335398400
3852725,56,1.0,1391558400
3951226,56,5.0,1390176000
1676781,56,5.0,1343260800
2894759,56,5.0,1386288000
2507481,56,5.0,1359849600
3592718,56,5.0,1391299200
3514763,56,2.0,1389052800
3885224,56,1.0,1398902400
3375311,56,2.0,1384819200
2174183,56,4.0,1388534400
3003349,56,4.0,1341187200
1924034,56,5.0,1350432000
3568114,56,4.0,1386806400
931853,56,3.0,1388534400
3579303,56,1.0,1385683200
4193910,56,4.0,1390176000
864304,56,4.0,1357171200
3118329,56,3.0,1387152000
2074360,56,1.0,1351641600
956742,56,4.0,1385164800
2126727,56,4.0,1335398400
2655942,56,5.0,1345507200
1911678,56,5.0,1370908800
2454654,56,1.0,1389571200
2513259,56,5.0,1338163200
3573219,56,1.0,1350345600
3721222,56,5.0,1374624000
24927,56,3.0,1391644800
3499146,56,4.0,1388102400
844147,56,5.0,1382313600
481840,56,4.0,1385856000
3852316,56,3.0,1374796800
1591572,56,5.0,1335139200
2855480,56,5.0,1342742400
1021901,56,5.0,1338940800
2061890,56,5.0,1335916800
505019,56,5.0,1349654400
1420007,56,2.0,1390953600
2950512,56,5.0,1383436800
2113145,56,4.0,1340582400
1856585,56,2.0,1388620800
2858977,56,5.0,1374364800
176008,56,2.0,1346112000
3201511,56,5.0,1389139200
2444598,56,2.0,1388448000
3626486,56,1.0,1385769600
1077464,56,4.0,1350950400
2828640,56,4.0,1384300800
2099108,56,5.0,1359331200
2924597,56,5.0,1347235200
600412,56,5.0,1381968000
2041300,56,5.0,1341619200
3322871,56,5.0,1384300800
2840770,56,5.0,1375574400
3661257,56,1.0,1389139200
3547955,56,5.0,1392076800
3997399,56,5.0,1388707200
2199525,56,3.0,1388707200
1947859,56,3.0,1356825600
730208,56,2.0,1384732800
925621,56,5.0,1374624000
1519662,56,5.0,1359676800
2835524,56,2.0,1391299200
495989,56,4.0,1392681600
2466902,56,5.0,1388880000
3919952,56,2.0,1390262400
2111641,56,5.0,1336262400
2522594,56,4.0,1357603200
274571,56,4.0,1340755200
2899549,56,3.0,1345852800
2806073,56,1.0,1398038400
220629,56,5.0,1388188800
3482225,56,5.0,1357516800
2877343,56,4.0,1369353600
2641911,56,5.0,1373414400
3933379,56,4.0,1360972800
1116281,56,4.0,1366243200
2553269,56,5.0,1337904000
32276,56,3.0,1338768000
1378531,56,4.0,1389052800
576719,56,4.0,1346803200
1637063,56,5.0,1340928000
4075177,56,5.0,1384819200
1197931,56,3.0,1341014400
712596,56,3.0,1334620800
1914375,56,4.0,1389484800
2990520,56,5.0,1397001600
1992749,56,5.0,1388448000
3859298,56,3.0,1369785600
3481501,56,4.0,1353196800
2295713,56,1.0,1385424000
447266,56,5.0,1359331200
3484492,56,1.0,1348012800
2277659,56,3.0,1347494400
2897064,56,5.0,1388620800
2733537,56,5.0,1372204800
3895976,56,5.0,1381795200
2542445,56,5.0,1356998400
4024178,56,3.0,1389139200
1031979,56,5.0,1363824000
3742510,56,5.0,1368489600
2762437,56,5.0,1348617600
3954682,56,1.0,1375488000
594765,56,2.0,1396569600
3733031,56,1.0,1388793600
336221,56,5.0,1390953600
960216,56,5.0,1337299200
964307,56,5.0,1390348800
1685901,56,5.0,1375747200
332398,56,5.0,1357344000
766281,56,5.0,1359244800
362871,56,4.0,1388620800
3371928,56,5.0,1357516800
2574448,56,5.0,1341532800
4116308,56,5.0,1356220800
4002587,56,5.0,1358985600
534784,56,5.0,1341619200
743563,56,5.0,1356566400
1543214,56,5.0,1337040000
1902401,56,5.0,1387756800
1270762,56,5.0,1339977600
467440,56,4.0,1349740800
50658,56,3.0,1345766400
494867,57,4.0,1398297600
2491399,57,3.0,1402876800
3437891,57,1.0,1399593600
3678401,57,4.0,1398470400
3966084,58,4.0,1294876800
1778036,58,5.0,1331510400
1686692,58,1.0,1300492800
2982093,58,5.0,1305158400
2773700,58,2.0,1303344000
3548592,58,1.0,1310947200
2365451,58,1.0,1356480000
575491,58,3.0,1403308800
190197,58,1.0,1313193600
3908801,58,4.0,1293321600
886794,58,5.0,1288396800
2197968,58,1.0,1320278400
2153896,58,3.0,1315958400
1160631,58,5.0,1297728000
2162726,58,5.0,1289347200
2070227,58,5.0,1337212800
3021680,58,4.0,1319414400
558226,58,1.0,1323388800
3476863,58,2.0,1294704000
1193999,58,1.0,1308873600
939079,58,5.0,1296604800
2309541,58,5.0,1298419200
711512,58,4.0,1284768000
3186914,58,4.0,1300060800
3994257,58,5.0,1340409600
813929,58,5.0,1290988800
743134,58,4.0,1296000000
1939481,58,5.0,1356652800
2115318,58,5.0,1322352000
2579302,58,1.0,1300406400
3470565,58,5.0,1311379200
2517012,58,3.0,1307232000
2316162,58,4.0,1314835200
3343153,58,5.0,1317513600
1162411,58,1.0,1315094400
1609463,58,5.0,1294272000
3118137,58,5.0,1307059200
3747441,58,5.0,1302393600
465293,58,5.0,1296777600
1049767,58,5.0,1295481600
3782427,58,4.0,1289952000
3782282,58,5.0,1305072000
3156776,58,5.0,1287792000
3701718,58,1.0,1305417600
827412,58,4.0,1322265600
1903426,58,4.0,1390176000
3904242,58,2.0,1303689600
3260660,58,5.0,1302825600
687448,58,4.0,1293235200
3775874,58,5.0,1300406400
3347615,58,5.0,1293667200
881720,58,5.0,1303171200
2371042,58,5.0,1286668800
2536335,58,3.0,1331424000
2194492,58,1.0,1295740800
665811,58,1.0,1304985600
558838,58,1.0,1293926400
1304559,58,1.0,1388448000
35435,58,5.0,1352332800
